Location,x,t,nKx
Japan,0,2002,5824208
Japan,5,2002,5914009
Japan,10,2002,6139466
Japan,15,2002,6985618
Japan,20,2002,7913151
Japan,25,2002,9598451
Japan,30,2002,9393465
Japan,35,2002,8150680
Japan,40,2002,7730198
Japan,45,2002,8045324
Japan,50,2002,10624353
Japan,55,2002,8648727
Japan,60,2002,8115465
Japan,65,2002,7455686
Japan,70,2002,6292640
Japan,75,2002,4803089
Japan,80,2002,2951189
Japan,85,2002,1739266
Japan,90,2002,756177
Japan,95,2002,191673
Japan,100,2002,28916
Japan,0,2003,5771684
Japan,5,2003,5910118
Japan,10,2003,6022946
Japan,15,2003,6853069
Japan,20,2003,7659110
Japan,25,2003,9261474
Japan,30,2003,9562258
Japan,35,2003,8382276
Japan,40,2003,7803115
Japan,45,2003,7839683
Japan,50,2003,9975914
Japan,55,2003,9143057
Japan,60,2003,8367000
Japan,65,2003,7494007
Japan,70,2003,6440757
Japan,75,2003,5038354
Japan,80,2003,3124128
Japan,85,2003,1787260
Japan,90,2003,816889
Japan,95,2003,215974
Japan,100,2003,33280
Japan,0,2004,5706306
Japan,5,2004,5884197
Japan,10,2004,5965721
Japan,15,2004,6686896
Japan,20,2004,7455775
Japan,25,2004,8867086
Japan,30,2004,9754055
Japan,35,2004,8533353
Japan,40,2004,7904280
Japan,45,2004,7746611
Japan,50,2004,9231637
Japan,55,2004,9714452
Japan,60,2004,8608692
Japan,65,2004,7467380
Japan,70,2004,6585653
Japan,75,2004,5238503
Japan,80,2004,3331869
Japan,85,2004,1833776
Japan,90,2004,874745
Japan,95,2004,242642
Japan,100,2004,37657
Japan,0,2005,5618798
Japan,5,2005,5862398
Japan,10,2005,5956691
Japan,15,2005,6497940
Japan,20,2005,7291305
Japan,25,2005,8500060
Japan,30,2005,9835102
Japan,35,2005,8659911
Japan,40,2005,8069554
Japan,45,2005,7671063
Japan,50,2005,8648378
Japan,55,2005,10273700
Japan,60,2005,8581369
Japan,65,2005,7499817
Japan,70,2005,6737736
Japan,75,2005,5397830
Japan,80,2005,3545357
Japan,85,2005,1913425
Japan,90,2005,925966
Japan,95,2005,270136
Japan,100,2005,41837
Japan,0,2006,5531909
Japan,5,2006,5849822
Japan,10,2006,5948726
Japan,15,2006,6346158
Japan,20,2006,7146373
Japan,25,2006,8169376
Japan,30,2006,9767691
Japan,35,2006,8994198
Japan,40,2006,8080320
Japan,45,2006,7625633
Japan,50,2006,8272595
Japan,55,2006,10634128
Japan,60,2006,8346701
Japan,65,2006,7659319
Japan,70,2006,6896704
Japan,75,2006,5532555
Japan,80,2006,3769729
Japan,85,2006,2015353
Japan,90,2006,971440
Japan,95,2006,297567
Japan,100,2006,45868
Japan,0,2007,5477979
Japan,5,2007,5812865
Japan,10,2007,5943833
Japan,15,2007,6228352
Japan,20,2007,7016681
Japan,25,2007,7873389
Japan,30,2007,9562424
Japan,35,2007,9319862
Japan,40,2007,8140742
Japan,45,2007,7664511
Japan,50,2007,7962757
Japan,55,2007,10460105
Japan,60,2007,8457378
Japan,65,2007,7879570
Japan,70,2007,7021005
Japan,75,2007,5670620
Japan,80,2007,3999288
Japan,85,2007,2124572
Japan,90,2007,1013345
Japan,95,2007,326055
Japan,100,2007,51093
Japan,0,2008,5445978
Japan,5,2008,5759552
Japan,10,2008,5943624
Japan,15,2008,6116845
Japan,20,2008,6884169
Japan,25,2008,7627540
Japan,30,2008,9234390
Japan,35,2008,9490491
Japan,40,2008,8375649
Japan,45,2008,7741204
Japan,50,2008,7763458
Japan,55,2008,9825789
Japan,60,2008,8946763
Japan,65,2008,8129150
Japan,70,2008,7065444
Japan,75,2008,5815000
Japan,80,2008,4197272
Japan,85,2008,2258655
Japan,90,2008,1046898
Japan,95,2008,352385
Japan,100,2008,57374
Japan,0,2009,5424865
Japan,5,2009,5692856
Japan,10,2009,5919497
Japan,15,2009,6065114
Japan,20,2009,6719554
Japan,25,2009,7429190
Japan,30,2009,8846975
Japan,35,2009,9684789
Japan,40,2009,8528725
Japan,45,2009,7845364
Japan,50,2009,7674643
Japan,55,2009,9095919
Japan,60,2009,9510097
Japan,65,2009,8365410
Japan,70,2009,7047403
Japan,75,2009,5958475
Japan,80,2009,4369737
Japan,85,2009,2416143
Japan,90,2009,1081132
Japan,95,2009,377194
Japan,100,2009,63958
Japan,0,2010,5408676
Japan,5,2010,5603575
Japan,10,2010,5898169
Japan,15,2010,6060261
Japan,20,2010,6533421
Japan,25,2010,7266641
Japan,30,2010,8483245
Japan,35,2010,9768888
Japan,40,2010,8655805
Japan,45,2010,8010373
Japan,50,2010,7600883
Japan,55,2010,8522897
Japan,60,2010,10059031
Japan,65,2010,8338959
Japan,70,2010,7085774
Japan,75,2010,6110433
Japan,80,2010,4512907
Japan,85,2010,2578785
Japan,90,2010,1137604
Japan,95,2010,398771
Japan,100,2010,70335
Japan,0,2011,5379769
Japan,5,2011,5514007
Japan,10,2011,5885146
Japan,15,2011,6054168
Japan,20,2011,6383829
Japan,25,2011,7121895
Japan,30,2011,8152217
Japan,35,2011,9701642
Japan,40,2011,8987628
Japan,45,2011,8018579
Japan,50,2011,7555145
Japan,55,2011,8150891
Japan,60,2011,10409041
Japan,65,2011,8109216
Japan,70,2011,7243044
Japan,75,2011,6265403
Japan,80,2011,4634424
Japan,85,2011,2744238
Japan,90,2011,1204556
Japan,95,2011,416526
Japan,100,2011,75891
Japan,0,2012,5325209
Japan,5,2012,5456471
Japan,10,2012,5846363
Japan,15,2012,6049950
Japan,20,2012,6267399
Japan,25,2012,6993092
Japan,30,2012,7853888
Japan,35,2012,9494065
Japan,40,2012,9308210
Japan,45,2012,8076380
Japan,50,2012,7592007
Japan,55,2012,7844025
Japan,60,2012,10233953
Japan,65,2012,8217302
Japan,70,2012,7457503
Japan,75,2012,6386100
Japan,80,2012,4758841
Japan,85,2012,2908094
Japan,90,2012,1271640
Japan,95,2012,432057
Japan,100,2012,81139
Japan,0,2013,5261757
Japan,5,2013,5421260
Japan,10,2013,5790351
Japan,15,2013,6049883
Japan,20,2013,6155827
Japan,25,2013,6864467
Japan,30,2013,7604486
Japan,35,2013,9163238
Japan,40,2013,9474272
Japan,45,2013,8308099
Japan,50,2013,7665623
Japan,55,2013,7647546
Japan,60,2013,9609948
Japan,65,2013,8698270
Japan,70,2013,7697682
Japan,75,2013,6435789
Japan,80,2013,4892355
Japan,85,2013,3052363
Japan,90,2013,1353016
Japan,95,2013,446261
Japan,100,2013,86431
Japan,0,2014,5190444
Japan,5,2014,5398163
Japan,10,2014,5720684
Japan,15,2014,6024715
Japan,20,2014,6102231
Japan,25,2014,6706253
Japan,30,2014,7401209
Japan,35,2014,8773691
Japan,40,2014,9663924
Japan,45,2014,8457767
Japan,50,2014,7767193
Japan,55,2014,7560298
Japan,60,2014,8894429
Japan,65,2014,9250226
Japan,70,2014,7920398
Japan,75,2014,6428590
Japan,80,2014,5028577
Japan,85,2014,3183791
Japan,90,2014,1447892
Japan,95,2014,464077
Japan,100,2014,92184
Japan,0,2015,5117503
Japan,5,2015,5380786
Japan,10,2015,5628835
Japan,15,2015,6000597
Japan,20,2015,6095409
Japan,25,2015,6526693
Japan,30,2015,7233743
Japan,35,2015,8410291
Japan,40,2015,9743930
Japan,45,2015,8583127
Japan,50,2015,7930117
Japan,55,2015,7489293
Japan,60,2015,8335219
Japan,65,2015,9785217
Japan,70,2015,7893426
Japan,75,2015,6476864
Japan,80,2015,5176126
Japan,85,2015,3301745
Japan,90,2015,1550584
Japan,95,2015,493419
Japan,100,2015,98010
Japan,0,2016,5042859
Japan,5,2016,5351111
Japan,10,2016,5537518
Japan,15,2016,5983592
Japan,20,2016,6087865
Japan,25,2016,6381882
Japan,30,2016,7086238
Japan,35,2016,8082279
Japan,40,2016,9674788
Japan,45,2016,8913034
Japan,50,2016,7939533
Japan,55,2016,7447603
Japan,60,2016,7975953
Japan,65,2016,10127288
Japan,70,2016,7680533
Japan,75,2016,6640795
Japan,80,2016,5332286
Japan,85,2016,3413874
Japan,90,2016,1662963
Japan,95,2016,528168
Japan,100,2016,103694
Japan,0,2017,4932716
Japan,5,2017,5296099
Japan,10,2017,5478652
Japan,15,2017,5940270
Japan,20,2017,6082128
Japan,25,2017,6267743
Japan,30,2017,6956922
Japan,35,2017,7787074
Japan,40,2017,9467531
Japan,45,2017,9232007
Japan,50,2017,7999548
Japan,55,2017,7487315
Japan,60,2017,7681270
Japan,65,2017,9960013
Japan,70,2017,7797088
Japan,75,2017,6857235
Japan,80,2017,5459238
Japan,85,2017,3530461
Japan,90,2017,1777062
Japan,95,2017,562778
Japan,100,2017,109324
Japan,0,2018,4779666
Japan,5,2018,5232289
Japan,10,2018,5442535
Japan,15,2018,5879174
Japan,20,2018,6080461
Japan,25,2018,6156911
Japan,30,2018,6830079
Japan,35,2018,7539895
Japan,40,2018,9138445
Japan,45,2018,9397407
Japan,50,2018,8231803
Japan,55,2018,7563067
Japan,60,2018,7494098
Japan,65,2018,9358246
Japan,70,2018,8269146
Japan,75,2018,7091270
Japan,80,2018,5520731
Japan,85,2018,3652220
Japan,90,2018,1880888
Japan,95,2018,602851
Japan,100,2018,114683
Japan,0,2019,4605260
Japan,5,2019,5161438
Japan,10,2019,5418936
Japan,15,2019,5804135
Japan,20,2019,6053463
Japan,25,2019,6103251
Japan,30,2019,6675543
Japan,35,2019,7338696
Japan,40,2019,8751308
Japan,45,2019,9585456
Japan,50,2019,8382913
Japan,55,2019,7665850
Japan,60,2019,7413859
Japan,65,2019,8669995
Japan,70,2019,8804688
Japan,75,2019,7302900
Japan,80,2019,5530271
Japan,85,2019,3776772
Japan,90,2019,1978299
Japan,95,2019,648366
Japan,100,2019,120277
Japan,0,2020,4433823
Japan,5,2020,5091194
Japan,10,2020,5398782
Japan,15,2020,5704413
Japan,20,2020,6037157
Japan,25,2020,6094299
Japan,30,2020,6516726
Japan,35,2020,7178028
Japan,40,2020,8390399
Japan,45,2020,9670261
Japan,50,2020,8507227
Japan,55,2020,7826558
Japan,60,2020,7344513
Japan,65,2020,8121642
Japan,70,2020,9310984
Japan,75,2020,7271840
Japan,80,2020,5583570
Japan,85,2020,3903101
Japan,90,2020,2043294
Japan,95,2020,690072
Japan,100,2020,126879
Japan,0,2021,4286303
Japan,5,2021,5022209
Japan,10,2021,5363324
Japan,15,2021,5602191
Japan,20,2021,6035744
Japan,25,2021,6089239
Japan,30,2021,6403793
Japan,35,2021,7043804
Japan,40,2021,8065118
Japan,45,2021,9613651
Japan,50,2021,8833114
Japan,55,2021,7835145
Japan,60,2021,7300447
Japan,65,2021,7756038
Japan,70,2021,9621778
Japan,75,2021,7059262
Japan,80,2021,5728596
Japan,85,2021,4022807
Japan,90,2021,2076912
Japan,95,2021,721332
Japan,100,2021,131722
Japan,0,2022,4183284
Japan,5,2022,4919809
Japan,10,2022,5303475
Japan,15,2022,5532317
Japan,20,2022,6003615
Japan,25,2022,6098442
Japan,30,2022,6311998
Japan,35,2022,6930234
Japan,40,2022,7774131
Japan,45,2022,9419412
Japan,50,2022,9150008
Japan,55,2022,7895596
Japan,60,2022,7337373
Japan,65,2022,7455190
Japan,70,2022,9453783
Japan,75,2022,7158414
Japan,80,2022,5913801
Japan,85,2022,4114594
Japan,90,2022,2116026
Japan,95,2022,744967
Japan,100,2022,135226
Japan,0,2023,4127055
Japan,5,2023,4775448
Japan,10,2023,5238007
Japan,15,2023,5485928
Japan,20,2023,5948912
Japan,25,2023,6120742
Japan,30,2023,6214956
Japan,35,2023,6822404
Japan,40,2023,7534046
Japan,45,2023,9101493
Japan,50,2023,9316888
Japan,55,2023,8126171
Japan,60,2023,7410726
Japan,65,2023,7261236
Japan,70,2023,8878016
Japan,75,2023,7595239
Japan,80,2023,6110855
Japan,85,2023,4155446
Japan,90,2023,2168698
Japan,95,2023,762178
Japan,100,2023,140070
Japan,0,2024,4103285
Japan,5,2024,4613061
Japan,10,2024,5168653
Japan,15,2024,5453176
Japan,20,2024,5875903
Japan,25,2024,6121114
Japan,30,2024,6165861
Japan,35,2024,6694809
Japan,40,2024,7342315
Japan,45,2024,8722808
Japan,50,2024,9510374
Japan,55,2024,8276532
Japan,60,2024,7510643
Japan,65,2024,7174563
Japan,70,2024,8218438
Japan,75,2024,8091608
Japan,80,2024,6281805
Japan,85,2024,4155579
Japan,90,2024,2229311
Japan,95,2024,776072
Japan,100,2024,145521
Japan,0,2025,4093320
Japan,5,2025,4449386
Japan,10,2025,5100076
Japan,15,2025,5429235
Japan,20,2025,5777512
Japan,25,2025,6120243
Japan,30,2025,6158000
Japan,35,2025,6553350
Japan,40,2025,7187697
Japan,45,2025,8366971
Japan,50,2025,9599793
Japan,55,2025,8401166
Japan,60,2025,7668350
Japan,65,2025,7106143
Japan,70,2025,7699253
Japan,75,2025,8559942
Japan,80,2025,6249537
Japan,85,2025,4199163
Japan,90,2025,2299759
Japan,95,2025,789527
Japan,100,2025,151984
Japan,0,2026,4083521
Japan,5,2026,4302499
Japan,10,2026,5031412
Japan,15,2026,5394367
Japan,20,2026,5677349
Japan,25,2026,6121438
Japan,30,2026,6155162
Japan,35,2026,6442318
Japan,40,2026,7055172
Japan,45,2026,8044430
Japan,50,2026,9544316
Japan,55,2026,8723424
Japan,60,2026,7678082
Japan,65,2026,7066703
Japan,70,2026,7360310
Japan,75,2026,8848484
Japan,80,2026,6078502
Japan,85,2026,4331105
Japan,90,2026,2378030
Japan,95,2026,806841
Japan,100,2026,159024
Japan,0,2027,4082374
Japan,5,2027,4199892
Japan,10,2027,4929224
Japan,15,2027,5334819
Japan,20,2027,5608442
Japan,25,2027,6090601
Japan,30,2027,6165448
Japan,35,2027,6351590
Japan,40,2027,6942675
Japan,45,2027,7755605
Japan,50,2027,9352217
Japan,55,2027,9036771
Japan,60,2027,7738728
Japan,65,2027,7105262
Japan,70,2027,7081114
Japan,75,2027,8699263
Japan,80,2027,6191339
Japan,85,2027,4497928
Japan,90,2027,2442464
Japan,95,2027,829878
Japan,100,2027,164965
Japan,0,2028,4084034
Japan,5,2028,4143734
Japan,10,2028,4784935
Japan,15,2028,5269441
Japan,20,2028,5562236
Japan,25,2028,6036141
Japan,30,2028,6187895
Japan,35,2028,6255024
Japan,40,2028,6835573
Japan,45,2028,7517483
Japan,50,2028,9038119
Japan,55,2028,9203453
Japan,60,2028,7967535
Japan,65,2028,7179896
Japan,70,2028,6903019
Japan,75,2028,8178413
Japan,80,2028,6601233
Japan,85,2028,4664288
Japan,90,2028,2473015
Japan,95,2028,857318
Japan,100,2028,169455
Japan,0,2029,4084961
Japan,5,2029,4120021
Japan,10,2029,4622619
Japan,15,2029,5200178
Japan,20,2029,5529639
Japan,25,2029,5963401
Japan,30,2029,6188451
Japan,35,2029,6206291
Japan,40,2029,6708762
Japan,45,2029,7327436
Japan,50,2029,8663849
Japan,55,2029,9396168
Japan,60,2029,8117720
Japan,65,2029,7280655
Japan,70,2029,6826658
Japan,75,2029,7582336
Japan,80,2029,7056976
Japan,85,2029,4801467
Japan,90,2029,2478742
Japan,95,2029,887159
Japan,100,2029,173607
Japan,0,2030,4086807
Japan,5,2030,4110105
Japan,10,2030,4459017
Japan,15,2030,5131690
Japan,20,2030,5505828
Japan,25,2030,5865311
Japan,30,2030,6187761
Japan,35,2030,6198685
Japan,40,2030,6568112
Japan,45,2030,7174254
Japan,50,2030,8312138
Japan,55,2030,9485886
Japan,60,2030,8242841
Japan,65,2030,7437368
Japan,70,2030,6767420
Japan,75,2030,7115337
Japan,80,2030,7471333
Japan,85,2030,4777306
Japan,90,2030,2518429
Japan,95,2030,920960
Japan,100,2030,178214
Japan,0,2031,4088653
Japan,5,2031,4100355
Japan,10,2031,4312198
Japan,15,2031,5063109
Japan,20,2031,5471097
Japan,25,2031,5765445
Japan,30,2031,6189127
Japan,35,2031,6196084
Japan,40,2031,6457767
Japan,45,2031,7042957
Japan,50,2031,7993303
Japan,55,2031,9432427
Japan,60,2031,8560922
Japan,65,2031,7449451
Japan,70,2031,6735575
Japan,75,2031,6812425
Japan,80,2031,7715436
Japan,85,2031,4655108
Japan,90,2031,2621727
Japan,95,2031,958313
Japan,100,2031,184200
Japan,0,2032,4087029
Japan,5,2032,4099253
Japan,10,2032,4209644
Japan,15,2032,4961011
Japan,20,2032,5411717
Japan,25,2032,5696783
Japan,30,2032,6158514
Japan,35,2032,6206579
Japan,40,2032,6367651
Japan,45,2032,6931529
Japan,50,2032,7707829
Japan,55,2032,9244121
Japan,60,2032,8870306
Japan,65,2032,7511414
Japan,70,2032,6777542
Japan,75,2032,6563024
Japan,80,2032,7585297
Japan,85,2032,4774572
Japan,90,2032,2745726
Japan,95,2032,989068
Japan,100,2032,191472
Japan,0,2033,4083867
Japan,5,2033,4100954
Japan,10,2033,4153526
Japan,15,2033,4816833
Japan,20,2033,5346516
Japan,25,2033,5650784
Japan,30,2033,6104310
Japan,35,2033,6229198
Japan,40,2033,6271722
Japan,45,2033,6825480
Japan,50,2033,7472636
Japan,55,2033,8935521
Japan,60,2033,9036759
Japan,65,2033,7737810
Japan,70,2033,6854070
Japan,75,2033,6406779
Japan,80,2033,7142427
Japan,85,2033,5134680
Japan,90,2033,2860778
Japan,95,2033,1004164
Japan,100,2033,199380
Japan,0,2034,4080435
Japan,5,2034,4101921
Japan,10,2034,4129842
Japan,15,2034,4654639
Japan,20,2034,5277428
Japan,25,2034,5618370
Japan,30,2034,6031852
Japan,35,2034,6229971
Japan,40,2034,6223476
Japan,45,2034,6699803
Japan,50,2034,7285096
Japan,55,2034,8567567
Japan,60,2034,9228426
Japan,65,2034,7887835
Japan,70,2034,6956060
Japan,75,2034,6344601
Japan,80,2034,6638224
Japan,85,2034,5520434
Japan,90,2034,2948508
Japan,95,2034,1008981
Japan,100,2034,207611
Japan,0,2035,4074838
Japan,5,2035,4103807
Japan,10,2035,4119950
Japan,15,2035,4491159
Japan,20,2035,5209109
Japan,25,2035,5594724
Japan,30,2035,5934080
Japan,35,2035,6229499
Japan,40,2035,6216208
Japan,45,2035,6560320
Japan,50,2035,7134044
Japan,55,2035,8221745
Japan,60,2035,9318574
Japan,65,2035,8013700
Japan,70,2035,7111417
Japan,75,2035,6297986
Japan,80,2035,6246915
Japan,85,2035,5847802
Japan,90,2035,2930854
Japan,95,2035,1033449
Japan,100,2035,216874
Japan,0,2036,4065113
Japan,5,2036,4105694
Japan,10,2036,4110224
Japan,15,2036,4344460
Japan,20,2036,5140694
Japan,25,2036,5560167
Japan,30,2036,5834532
Japan,35,2036,6231068
Japan,40,2036,6213922
Japan,45,2036,6450964
Japan,50,2036,7004569
Japan,55,2036,7908203
Japan,60,2036,9267946
Japan,65,2036,8325893
Japan,70,2036,7126921
Japan,75,2036,6276567
Japan,80,2036,5995810
Japan,85,2036,6022027
Japan,90,2036,2862117
Japan,95,2036,1090839
Japan,100,2036,227228
Japan,0,2037,4052068
Japan,5,2037,4104109
Japan,10,2037,4109141
Japan,15,2037,4242002
Japan,20,2037,5038783
Japan,25,2037,5500992
Japan,30,2037,5766134
Japan,35,2037,6200715
Japan,40,2037,6224688
Japan,45,2037,6361730
Japan,50,2037,6894726
Japan,55,2037,7627512
Japan,60,2037,9084934
Japan,65,2037,8629675
Japan,70,2037,7190832
Japan,75,2037,6323047
Japan,80,2037,5788926
Japan,85,2037,5915417
Japan,90,2037,2969883
Japan,95,2037,1155545
Japan,100,2037,235881
Japan,0,2038,4036497
Japan,5,2038,4100984
Japan,10,2038,4110861
Japan,15,2038,4185952
Japan,20,2038,4894824
Japan,25,2038,5435995
Japan,30,2038,5720359
Japan,35,2038,6146812
Japan,40,2038,6247528
Japan,45,2038,6266717
Japan,50,2038,6790229
Japan,55,2038,7396475
Japan,60,2038,8784002
Japan,65,2038,8795776
Japan,70,2038,7413787
Japan,75,2038,6401944
Japan,80,2038,5663430
Japan,85,2038,5582185
Japan,90,2038,3239441
Japan,95,2038,1210267
Japan,100,2038,240503
Japan,0,2039,4018454
Japan,5,2039,4097589
Japan,10,2039,4111846
Japan,15,2039,4162314
Japan,20,2039,4732865
Japan,25,2039,5367116
Japan,30,2039,5688140
Japan,35,2039,6074684
Japan,40,2039,6248583
Japan,45,2039,6219174
Japan,50,2039,6666226
Japan,55,2039,7212487
Japan,60,2039,8424885
Japan,65,2039,8985932
Japan,70,2039,7563485
Japan,75,2039,6505483
Japan,80,2039,5620756
Japan,85,2039,5208432
Japan,90,2039,3511877
Japan,95,2039,1247463
Japan,100,2039,242925
Japan,0,2040,3999354
Japan,5,2040,4092030
Japan,10,2040,4113751
Japan,15,2040,4152461
Japan,20,2040,4569631
Japan,25,2040,5299001
Japan,30,2040,5664668
Japan,35,2040,5977291
Japan,40,2040,6248398
Japan,45,2040,6212398
Japan,50,2040,6528484
Japan,55,2040,7064474
Japan,60,2040,8087351
Japan,65,2040,9076737
Japan,70,2040,7690392
Japan,75,2040,6658991
Japan,80,2040,5591636
Japan,85,2040,4924164
Japan,90,2040,3718148
Japan,95,2040,1235920
Japan,100,2040,251922
Japan,0,2041,3980300
Japan,5,2041,4082345
Japan,10,2041,4115654
Japan,15,2041,4142771
Japan,20,2041,4423166
Japan,25,2041,5230784
Japan,30,2041,5630296
Japan,35,2041,5878127
Japan,40,2041,6250236
Japan,45,2041,6210568
Japan,50,2041,6420619
Japan,55,2041,6937620
Japan,60,2041,7781287
Japan,65,2041,9030203
Japan,70,2041,7994628
Japan,75,2041,6679220
Japan,80,2041,5584618
Japan,85,2041,4745611
Japan,90,2041,3806823
Japan,95,2041,1209796
Japan,100,2041,270534
Japan,0,2042,3959428
Japan,5,2042,4069338
Japan,10,2042,4114087
Japan,15,2042,4141722
Japan,20,2042,4320890
Japan,25,2042,5129105
Japan,30,2042,5571337
Japan,35,2042,5810051
Japan,40,2042,6220230
Japan,45,2042,6221739
Japan,50,2042,6332717
Japan,55,2042,6830065
Japan,60,2042,7507349
Japan,65,2042,8854774
Japan,70,2042,8290858
Japan,75,2042,6745766
Japan,80,2042,5636458
Japan,85,2042,4598092
Japan,90,2042,3731392
Japan,95,2042,1279502
Japan,100,2042,289741
Japan,0,2043,3932898
Japan,5,2043,4053803
Japan,10,2043,4110980
Japan,15,2043,4143474
Japan,20,2043,4264964
Japan,25,2043,4985425
Japan,30,2043,5506565
Japan,35,2043,5764548
Japan,40,2043,6166726
Japan,45,2043,6244904
Japan,50,2043,6239078
Japan,55,2043,6727804
Japan,60,2043,7282180
Japan,65,2043,8564791
Japan,70,2043,8456596
Japan,75,2043,6964038
Japan,80,2043,5717657
Japan,85,2043,4514467
Japan,90,2043,3532211
Japan,95,2043,1426806
Japan,100,2043,304046
Japan,0,2044,3900704
Japan,5,2044,4035798
Japan,10,2044,4107604
Japan,15,2044,4144489
Japan,20,2044,4241416
Japan,25,2044,4823762
Japan,30,2044,5437910
Japan,35,2044,5732564
